taxonKey,scientificName,acceptedTaxonKey,acceptedScientificName,numberOfOccurrences,taxonRank,taxonomicStatus,kingdom,kingdomKey,phylum,phylumKey,class,classKey,order,orderKey,family,familyKey,genus,genusKey,species,speciesKey,iucnRedListCategory
5KMCS,Potentilla hippiana subsp. effusa (Douglas ex Lehm.) Dorn,77W26,Potentilla effusa Douglas ex Lehm.,1,SUBSPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Rosales,3Z6,Rosaceae,FTK,Potentilla,6V7H,Potentilla effusa,77W26,
CWTZ2,Conyza canadensis var. canadensis,6GNBD,Erigeron canadensis L.,1,VARIETY,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Erigeron,633LL,Erigeron canadensis,6GNBD,
7N3GY,Tradescantia occidentalis var. occidentalis,7N3GY,Tradescantia occidentalis var. occidentalis,4,VARIETY,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Commelinales,ZC,Commelinaceae,8GR,Tradescantia,8W49J,Tradescantia occidentalis,7CLV2,
9FBRC,Astragalus hyalinus var. hyalinus,9FBRC,Astragalus hyalinus var. hyalinus,1,VARIETY,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Fabales,383,Fabaceae,623QT,Astragalus,34JM,Astragalus hyalinus,HY9B,
VY6L,Clematis ligusticifolia Nutt. ex Torr. & A.Gray,VY6L,Clematis ligusticifolia Nutt. ex Torr. & A.Gray,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Ranunculales,3XS,Ranunculaceae,FJR,Clematis,3QTB,Clematis ligusticifolia,VY6L,
5FTY7,Aster falcatus subsp. commutatus (Torr. & A.Gray) A.G.Jones,7N2JT,Symphyotrichum falcatum var. commutatum (Torr. & A.Gray) G.L.Nesom,1,SUBSPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Symphyotrichum,7QW7,Symphyotrichum falcatum,53Q7M,
XP6T,Conium maculatum L.,XP6T,Conium maculatum L.,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Apiales,B7VXH,Apiaceae,6KC,Conium,3T9P,Conium maculatum,XP6T,
4DMC8,Parietaria pensylvanica Muhl. ex Willd.,4DMC8,Parietaria pensylvanica Muhl. ex Willd.,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Rosales,3Z6,Urticaceae,HQS,Parietaria,63LH9,Parietaria pensylvanica,4DMC8,
46XJB,Nepeta cataria L.,46XJB,Nepeta cataria L.,6,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Lamiales,3F4,Lamiaceae,PR82T,Nepeta,8VZPY,Nepeta cataria,46XJB,
69BDW,Carex lanuginosa Michx.,5MV8L,Carex lasiocarpa var. americana Fernald,2,SPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Cyperaceae,8W5,Carex,8VRHY,Carex lasiocarpa,69BDH,
5944Q,Triticum aestivum L.,5944Q,Triticum aestivum L.,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Poaceae,627FW,Triticum,8W4FX,Triticum aestivum,5944Q,DD
4XSHW,Sisyrinchium angustifolium Mill.,4XSHW,Sisyrinchium angustifolium Mill.,2,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Asparagales,SP,Iridaceae,BFJ,Sisyrinchium,8W3M4,Sisyrinchium angustifolium,4XSHW,
4LVS3,Populus × acuminata Rydb.,4LVS3,Populus × acuminata Rydb.,3,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Malpighiales,MLP,Salicaceae,FWG,Populus,63PVP,Populus acuminata,4LVS3,
5H69F,Erigeron pumilus subsp. pumilus,5H69F,Erigeron pumilus subsp. pumilus,1,SUBSPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Erigeron,633LL,Erigeron pumilus,6H25L,
4TT2S,Ruta graveolens L.,4TT2S,Ruta graveolens L.,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Sapindales,3ZY,Rutaceae,626WT,Ruta,7B84,Ruta graveolens,4TT2S,
7M894,Lesquerella alpina var. alpina,4HG53,Physaria reediana O'Kane & Al-Shehbaz,3,VARIETY,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Capparales,V5D96,Brassicaceae,C6GCC,Physaria,C823G,Physaria reediana,4HG53,
58Q42,Trifolium pratense L.,58Q42,Trifolium pratense L.,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Fabales,383,Fabaceae,623QT,Trifolium,9CM9W,Trifolium pratense,58Q42,LC
8VV79,Aristida L.,8VV79,Aristida L.,1,GENUS,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Poaceae,627FW,Aristida,8VV79,,,
53Q87,Symphyotrichum lanceolatum (Willd.) G.L.Nesom,53Q87,Symphyotrichum lanceolatum (Willd.) G.L.Nesom,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Symphyotrichum,7QW7,Symphyotrichum lanceolatum,53Q87,LC
5JYVV,Oenothera cespitosa subsp. macroglottis (Rydb.) W.L.Wagner, Stockh. & W.M.Klein,5JYVV,Oenothera cespitosa subsp. macroglottis (Rydb.) W.L.Wagner, Stockh. & W.M.Klein,1,SUBSPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Myrtales,3LY,Onagraceae,DL8,Oenothera,63FVB,Oenothera cespitosa,KVLNQ,
6F6P5,Elymus ponticus (Podp.) N.Snow,8X5YW,Thinopyrum obtusiflorum (DC.) Banfi,1,SPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Poaceae,627FW,Thinopyrum,8WLGY,Thinopyrum obtusiflorum,8X5YW,
4M3PL,Potamogeton epihydrus Raf.,4M3PL,Potamogeton epihydrus Raf.,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Alismatales,62287,Potamogetonaceae,627N6,Potamogeton,8W2N8,Potamogeton epihydrus,4M3PL,LC
6LHPF,Helianthus maximiliani Schrad.,6LHPF,Helianthus maximiliani Schrad.,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Helianthus,62TKF,Helianthus maximiliani,6LHPF,LC
4YF52,Spartina pectinata Bosc ex Link,4ZCN5,Sporobolus michauxianus (Hitchc.) P.M.Peterson & Saarela,1,SPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Poaceae,627FW,Sporobolus,8W3QZ,Sporobolus michauxianus,4ZCN5,
K22,Onagroideae Beilschm.,K22,Onagroideae Beilschm.,1,SUBFAMILY,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Myrtales,3LY,Onagraceae,DL8,,,,,
6JMHT,Fraxinus pennsylvanica Marshall,6JMHT,Fraxinus pennsylvanica Marshall,2,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Lamiales,3F4,Oleaceae,QRMLH,Fraxinus,8VXQ9,Fraxinus pennsylvanica,6JMHT,CR
5RT69,Thermopsis rhombifolia var. rhombifolia,VLRX8,Thermopsis rhombifolia (Pursh) Richardson,2,VARIETY,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Fabales,383,Fabaceae,623QT,Thermopsis,VJT3V,Thermopsis rhombifolia,VLRX8,
87BXR,Draba reptans (Lam.) Fernald,87CY7,Tomostima reptans (Lam.) Al-Shehbaz, M.Koch & Jordon-Thaden,1,SPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Capparales,V5D96,Brassicaceae,C6GCC,Tomostima,C8HJS,Tomostima reptans,87CY7,
4T27V,Ricinus communis L.,4T27V,Ricinus communis L.,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Malpighiales,MLP,Euphorbiaceae,N7XM4,Ricinus,8W362,Ricinus communis,4T27V,LC
7KLVW,Plantago elongata subsp. elongata,4JLG3,Plantago elongata Pursh,1,SUBSPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Lamiales,3F4,Plantaginaceae,6262K,Plantago,6RHN,Plantago elongata,4JLG3,
D2Y9H,Stipa comata var. comata,9KSS3,Hesperostipa comata subsp. comata,1,VARIETY,SYNONYM,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Poaceae,627FW,Hesperostipa,8WGDM,Hesperostipa comata,6LR6B,
5626R,Thalictrum dasycarpum Fisch., C.A.Mey. & Avé-Lall.,5626R,Thalictrum dasycarpum Fisch., C.A.Mey. & Avé-Lall.,2,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Ranunculales,3XS,Ranunculaceae,FJR,Thalictrum,7V6B,Thalictrum dasycarpum,5626R,
5QWLL,Populus deltoides var. occidentalis Rydb.,5KLW4,Populus deltoides subsp. monilifera (Aiton) Eckenw.,3,VARIETY,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Malpighiales,MLP,Salicaceae,FWG,Populus,63PVP,Populus deltoides,4LVKV,
5FGG5,Agropyron cristatum subsp. desertorum (Fisch. ex Link) Á.Löve,B8VS,Agropyron desertorum (Fisch. ex Link) Schult.,1,SUBSPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Poaceae,627FW,Agropyron,8VTGH,Agropyron desertorum,B8VS,
7G7KB,Woodsia oregana D.C.Eaton,7G7KB,Woodsia oregana D.C.Eaton,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Polypodiopsida,GV,Polypodiales,3VL,Woodsiaceae,HWM,Woodsia,887Q,Woodsia oregana,7G7KB,
4DYV,Ericameria Nutt.,4DYV,Ericameria Nutt.,1,GENUS,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Ericameria,4DYV,,,
9DMBY,Astragalus bisulcatus var. bisulcatus,9DMBY,Astragalus bisulcatus var. bisulcatus,2,VARIETY,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Fabales,383,Fabaceae,623QT,Astragalus,34JM,Astragalus bisulcatus,HWQX,
VM5PF,Elymus trachycaulus (Link) Gould,VM5PF,Elymus trachycaulus (Link) Gould,2,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Poaceae,627FW,Elymus,8VXB4,Elymus trachycaulus,VM5PF,
BTK3T,Juncus arcticus var. balticus (Willd.) Trautv.,3QTHL,Juncus balticus Willd.,2,VARIETY,SYNONYM,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Juncaceae,BJG,Juncus,56Y4,Juncus balticus,3QTHL,
5QKBR,Pediomelum hypogaeum var. hypogaeum,5QKBR,Pediomelum hypogaeum var. hypogaeum,2,VARIETY,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Fabales,383,Fabaceae,623QT,Pediomelum,9CLMJ,Pediomelum hypogaeum,6TXTM,
62XBL,Lappula Moench,62XBL,Lappula Moench,2,GENUS,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Boraginales,TW,Boraginaceae,622G7,Lappula,62XBL,,,
698WS,Calylophus lavandulifolia (Torr. & A.Gray) P.H.Raven,48XYB,Oenothera lavandulifolia Torr. & A.Gray,1,SPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Myrtales,3LY,Onagraceae,DL8,Oenothera,63FVB,Oenothera lavandulifolia,48XYB,
8VXB4,Elymus L.,8VXB4,Elymus L.,1,GENUS,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Poaceae,627FW,Elymus,8VXB4,,,
5P5Z,Mentzelia L.,5P5Z,Mentzelia L.,1,GENUS,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Cornales,ZT,Loasaceae,C5K,Mentzelia,5P5Z,,,
6Z58Z,Solidago nana Nutt.,6Z58Z,Solidago nana Nutt.,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Solidago,7JH2,Solidago nana,6Z58Z,
6F6PV,Elymus repens (L.) Gould,6F6PV,Elymus repens (L.) Gould,2,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Poaceae,627FW,Elymus,8VXB4,Elymus repens,6F6PV,
C823G,Physaria (Nutt. ex Torr. & A.Gray) A.Gray,C823G,Physaria (Nutt. ex Torr. & A.Gray) A.Gray,1,GENUS,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Capparales,V5D96,Brassicaceae,C6GCC,Physaria,C823G,,,
CYHK9,Agropyron cristatum subsp. cristatum,5TTSM,Agropyron cristatum (L.) Gaertn.,1,SUBSPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Poaceae,627FW,Agropyron,8VTGH,Agropyron cristatum,5TTSM,
5W3Q6,Arctium minus (Hill) Bernh.,5W3Q6,Arctium minus (Hill) Bernh.,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Arctium,32BQ,Arctium minus,5W3Q6,
6DSM2,Dysphania ambrosioides (L.) Mosyakin & Clemants,6DSM2,Dysphania ambrosioides (L.) Mosyakin & Clemants,2,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Caryophyllales,VW,Amaranthaceae,68Z,Dysphania,496Y,Dysphania ambrosioides,6DSM2,
VJSHF,Polygonum lapathifolium L.,4F9TP,Persicaria lapathifolia (L.) Gray,1,SPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Caryophyllales,VW,Polygonaceae,627KD,Persicaria,6LSN,Persicaria lapathifolia,4F9TP,
CYV2P,Potentilla pensylvanica var. pensylvanica,4M5TL,Potentilla pensylvanica L.,1,VARIETY,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Rosales,3Z6,Rosaceae,FTK,Potentilla,6V7H,Potentilla pensylvanica,4M5TL,
CX89F,Lepidium densiflorum var. densiflorum,CX89F,Lepidium densiflorum var. densiflorum,2,VARIETY,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Capparales,V5D96,Brassicaceae,C6GCC,Lepidium,C7JKY,Lepidium densiflorum,6P8ZX,
C52K,Alopecurus arundinaceus Poir.,C52K,Alopecurus arundinaceus Poir.,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Poaceae,627FW,Alopecurus,8VTMD,Alopecurus arundinaceus,C52K,LC
ZTR9,Cryptantha celosioides (Eastw.) Payson,6T52N,Oreocarya glomerata (Pursh) Greene,2,SPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Boraginales,TW,Boraginaceae,622G7,Oreocarya,69K4,Oreocarya glomerata,6T52N,
4F9Q3,Persicaria amphibia (L.) Gray,4F9Q3,Persicaria amphibia (L.) Gray,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Caryophyllales,VW,Polygonaceae,627KD,Persicaria,6LSN,Persicaria amphibia,4F9Q3,
B3XJR,Musineon tenuifolium Nutt.,B3XJR,Musineon tenuifolium Nutt.,5,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Apiales,B7VXH,Apiaceae,6KC,Musineon,5VWX,Musineon tenuifolium,B3XJR,
SSSQ,Cercocarpus montanus Raf.,SSSQ,Cercocarpus montanus Raf.,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Rosales,3Z6,Rosaceae,FTK,Cercocarpus,3KZG,Cercocarpus montanus,SSSQ,LC
697CS,Calochortus gunnisonii S.Watson,697CS,Calochortus gunnisonii S.Watson,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Liliales,623DL,Liliaceae,6259D,Calochortus,8VVWL,Calochortus gunnisonii,697CS,
VLGD3,Heterotheca villosa var. foliosa (Nutt.) V. L. Harms,VLGD3,Heterotheca villosa var. foliosa (Nutt.) V. L. Harms,1,VARIETY,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Heterotheca,636SD,,,
53Q74,Symphyotrichum ciliatum (Ledeb.) G.L.Nesom,53Q74,Symphyotrichum ciliatum (Ledeb.) G.L.Nesom,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Symphyotrichum,7QW7,Symphyotrichum ciliatum,53Q74,LC
4HFH4,Physalis longifolia Nutt.,4HFH4,Physalis longifolia Nutt.,3,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Solanales,43W,Solanaceae,626XM,Physalis,6PW6,Physalis longifolia,4HFH4,
5RDRF,Schoenoplectus pungens var. pungens,5RDRF,Schoenoplectus pungens var. pungens,1,VARIETY,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Cyperaceae,8W5,Schoenoplectus,8W3FK,Schoenoplectus pungens,79WFH,
R98C,Carex festiva Dewey,5MVDV,Carex macloviana var. macloviana,1,SPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Cyperaceae,8W5,Carex,8VRHY,Carex macloviana,5XB9R,
5KX8Q,Rhus aromatica subsp. trilobata (Nutt.) W.A.Weber,4SND2,Rhus trilobata Nutt.,1,SUBSPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Sapindales,3ZY,Anacardiaceae,6CK,Rhus,63QFF,Rhus trilobata,4SND2,
3SKZG,Lathyrus polymorphus Nutt.,9F5QD,Lathyrus decaphyllus var. decaphyllus,1,SPECIES,AMBIGUOUS_SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Fabales,383,Fabaceae,623QT,Lathyrus,9CL5V,Lathyrus decaphyllus,6P2QM,
74W64,Orobanche multiflora Nutt.,FKY6,Aphyllon multiflorum (Nutt.) A.Gray,1,SPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Lamiales,3F4,Orobanchaceae,DQG,Aphyllon,YJZ,Aphyllon multiflorum,FKY6,
7JJR7,Chenopodium berlandieri subsp. nuttalliae (Saff.) H.D.Wilson & Heiser,TX9W,Chenopodium berlandieri Moq.,1,SUBSPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Caryophyllales,VW,Amaranthaceae,68Z,Chenopodium,3MS5,Chenopodium berlandieri,TX9W,
VB4S,Cicuta douglasii (DC.) J.M.Coult. & Rose,VB4S,Cicuta douglasii (DC.) J.M.Coult. & Rose,2,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Apiales,B7VXH,Apiaceae,6KC,Cicuta,62LBH,Cicuta douglasii,VB4S,LC
43HKQ,Mimulus glabratus Kunth,3BCRY,Erythranthe glabrata (Kunth) G.L.Nesom,3,SPECIES,AMBIGUOUS_SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Lamiales,3F4,Phrymaceae,625ZW,Erythranthe,63447,Erythranthe glabrata,3BCRY,
3VX3R,Lomatium nuttallii (A.Gray) J.F.Macbr.,3VX3R,Lomatium nuttallii (A.Gray) J.F.Macbr.,8,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Apiales,B7VXH,Apiaceae,6KC,Lomatium,5G9V,Lomatium nuttallii,3VX3R,
6QF46,Linanthus caespitosus (Nutt.) J.M.Porter & L.A.Johnson,6QF46,Linanthus caespitosus (Nutt.) J.M.Porter & L.A.Johnson,2,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Ericales,625QY,Polemoniaceae,627H7,Linanthus,62YPL,Linanthus caespitosus,6QF46,
4YVYQ,Sphenopholis obtusata (Michx.) Scribn.,4YVYQ,Sphenopholis obtusata (Michx.) Scribn.,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Poaceae,627FW,Sphenopholis,8W3Q6,Sphenopholis obtusata,4YVYQ,
RHGC,Carum carvi L.,RHGC,Carum carvi L.,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Apiales,B7VXH,Apiaceae,6KC,Carum,3HXF,Carum carvi,RHGC,
9CMDW,Vicia L.,9CMDW,Vicia L.,1,GENUS,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Fabales,383,Fabaceae,623QT,Vicia,9CMDW,,,
D2XVW,Polygonum ramosissimum var. ramosissimum,7KNKX,Polygonum ramosissimum subsp. ramosissimum,1,VARIETY,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Caryophyllales,VW,Polygonaceae,627KD,Polygonum,63NFC,Polygonum ramosissimum,4L9VH,
6NSGF,Lactuca tatarica (L.) C.A.Mey.,6NSGF,Lactuca tatarica (L.) C.A.Mey.,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Lactuca,7NF36,Lactuca tatarica,6NSGF,
CY6SQ,Salix exigua subsp. exigua,6XC73,Salix exigua Nutt.,2,SUBSPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Malpighiales,MLP,Salicaceae,FWG,Salix,7BWB,Salix exigua,6XC73,
5RKLQ,Solidago canadensis var. gilvocanescens Rydb.,5RKKM,Solidago altissima var. gilvocanescens (Rydb.) Semple,2,VARIETY,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Solidago,7JH2,Solidago altissima,4Y752,
5X74M,Calamovilfa longifolia (Hook.) Scribn.,7N32Y,Sporobolus rigidus var. rigidus,1,SPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Poaceae,627FW,Sporobolus,8W3QZ,Sporobolus rigidus,4ZCRG,
456CF,Myosurus minimus L.,456CF,Myosurus minimus L.,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Ranunculales,3XS,Ranunculaceae,FJR,Myosurus,5WGC,Myosurus minimus,456CF,
N4MDN,Cymopterus acaulis Raf.,337ZQ,Cymopterus glomeratus DC.,2,SPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Apiales,B7VXH,Apiaceae,6KC,Cymopterus,3YHZ,Cymopterus glomeratus,337ZQ,
6GNB4,Erigeron canus A.Gray,6GNB4,Erigeron canus A.Gray,3,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Erigeron,633LL,Erigeron canus,6GNB4,
D26B5,Mirabilis hirsuta (Pursh) MacMill.,D26B5,Mirabilis hirsuta (Pursh) MacMill.,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Caryophyllales,VW,Nyctaginaceae,DG4,Mirabilis,5TK9,Mirabilis hirsuta,D26B5,
C6C54,Arabis L.,C6C54,Arabis L.,1,GENUS,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Capparales,V5D96,Brassicaceae,C6GCC,Arabis,C6C54,,,
62YHH,Linum L.,62YHH,Linum L.,1,GENUS,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Malpighiales,MLP,Linaceae,C3F,Linum,62YHH,,,
3BB2Y,Eryngium planum L.,3BB2Y,Eryngium planum L.,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Apiales,B7VXH,Apiaceae,6KC,Eryngium,62RRS,Eryngium planum,3BB2Y,
CWW9W,Xanthisma spinulosum var. spinulosum,CWW9W,Xanthisma spinulosum var. spinulosum,1,VARIETY,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Sideranthus,CQB2V,Sideranthus spinulosus,B4KL4,
TLBX,Chamaesyce prostrata (Aiton) Small,3CQCF,Euphorbia prostrata Aiton,1,SPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Malpighiales,MLP,Euphorbiaceae,N7XM4,Euphorbia,8VRY5,Euphorbia prostrata,3CQCF,
7KMYB,Potentilla supina subsp. paradoxa (Nutt. ex Torr. & A.Gray) Soják,7KMYB,Potentilla supina subsp. paradoxa (Nutt. ex Torr. & A.Gray) Soják,1,SUBSPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Rosales,3Z6,Rosaceae,FTK,Potentilla,6V7H,Potentilla supina,4M65H,
4RN2T,Rayjacksonia annua (Rydb.) R.L.Hartm. & M.A.Lane,4RN2T,Rayjacksonia annua (Rydb.) R.L.Hartm. & M.A.Lane,3,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Rayjacksonia,77C9,Rayjacksonia annua,4RN2T,
CXZG9,Penstemon angustifolius var. angustifolius,CXZG9,Penstemon angustifolius var. angustifolius,4,VARIETY,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Lamiales,3F4,Plantaginaceae,6262K,Penstemon,6KPY,Penstemon angustifolius,76LFY,
5HM5D,Helianthus petiolaris subsp. petiolaris,5HM5D,Helianthus petiolaris subsp. petiolaris,2,SUBSPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Helianthus,62TKF,Helianthus petiolaris,6LHPB,
64XCK,Aegilops cylindrica Host,64XCK,Aegilops cylindrica Host,2,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Poaceae,627FW,Aegilops,8VTBX,Aegilops cylindrica,64XCK,LC
4HG29,Physaria arenosa (Richardson) O'Kane & Al-Shehbaz,4HG29,Physaria arenosa (Richardson) O'Kane & Al-Shehbaz,3,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Capparales,V5D96,Brassicaceae,C6GCC,Physaria,C823G,Physaria arenosa,4HG29,
7F2CH,Urtica dioica L.,7F2CH,Urtica dioica L.,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Rosales,3Z6,Urticaceae,HQS,Urtica,85DG,Urtica dioica,7F2CH,LC
