label,resolved_labels,resolved_scientific_names,resolved_taxonomic_labels,taxonopy_resolution_statuses
Nabalus albus (L.) Hook.,Nabalus albus,Nabalus albus (L.) Hook.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Nabalus albus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Nabalus serpentarius (Pursh) Hook.,Nabalus serpentarius,Nabalus serpentarius (Pursh) Hook.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Nabalus serpentarius,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Nabalus trifoliolatus Cass.,Nabalus trifoliolatus,Nabalus trifoliolatus Cass.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Nabalus trifoliolatus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Nyssa sylvatica Marshall,Nyssa sylvatica,Nyssa sylvatica Marshall,Plantae Tracheophyta Magnoliopsida Cornales Nyssaceae Nyssa sylvatica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Obolaria virginica L.,Obolaria virginica,Obolaria virginica L.,Plantae Tracheophyta Magnoliopsida Gentianales Gentianaceae Obolaria virginica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Onoclea sensibilis L.,Onoclea sensibilis,Onoclea sensibilis L.,Plantae Tracheophyta Polypodiopsida Polypodiales Onocleaceae Onoclea sensibilis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ophioglossum vulgatum subsp. vulgatum,Ophioglossum vulgatum,Ophioglossum vulgatum subsp. vulgatum,Plantae Tracheophyta Polypodiopsida Ophioglossales Ophioglossaceae Ophioglossum vulgatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Oplismenus hirtellus (L.) P.Beauv.,Oplismenus hirtellus,Oplismenus hirtellus (L.) P.Beauv.,Plantae Tracheophyta Liliopsida Poales Poaceae Oplismenus hirtellus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Oplismenus undulatifolius (Ard.) P.Beauv.,Oplismenus undulatifolius,Oplismenus undulatifolius (Ard.) P.Beauv.,Plantae Tracheophyta Liliopsida Poales Poaceae Oplismenus undulatifolius,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Osmorhiza claytonii (Michx.) C.B.Clarke,Osmorhiza claytonii,Osmorhiza claytonii (Michx.) C.B.Clarke,Plantae Tracheophyta Magnoliopsida Apiales Apiaceae Osmorhiza claytonii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Osmorhiza longistylis (Torr.) DC.,Osmorhiza longistylis,Osmorhiza longistylis (Torr.) DC.,Plantae Tracheophyta Magnoliopsida Apiales Apiaceae Osmorhiza longistylis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Osmunda regalis L.,Osmunda regalis,Osmunda regalis L.,Plantae Tracheophyta Polypodiopsida Osmundales Osmundaceae Osmunda regalis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Osmundastrum cinnamomeum (L.) C.Presl,Osmundastrum cinnamomeum,Osmundastrum cinnamomeum (L.) C.Presl,Plantae Tracheophyta Polypodiopsida Osmundales Osmundaceae Osmundastrum cinnamomeum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ostrya virginiana (Mill.) K.Koch,Ostrya virginiana,Ostrya virginiana (Mill.) K.Koch,Plantae Tracheophyta Magnoliopsida Fagales Betulaceae Ostrya virginiana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Oxalis stricta L.,Oxalis stricta,Oxalis stricta L.,Plantae Tracheophyta Magnoliopsida Oxalidales Oxalidaceae Oxalis stricta,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Oxalis violacea L.,Oxalis violacea,Oxalis violacea L.,Plantae Tracheophyta Magnoliopsida Oxalidales Oxalidaceae Oxalis violacea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Packera aurea (L.) Á.Löve & D.Löve,Packera aurea,Packera aurea (L.) Á.Löve & D.Löve,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Packera aurea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Panax quinquefolius L.,Panax quinquefolius,Panax quinquefolius L.,Plantae Tracheophyta Magnoliopsida Apiales Araliaceae Panax quinquefolius,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Panicum L.,Panicum ,Panicum L.,Plantae Tracheophyta Liliopsida Poales Poaceae Panicum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Paronychia canadensis (L.) Alph.Wood,Paronychia canadensis,Paronychia canadensis (L.) Alph.Wood,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Paronychia canadensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Parthenium L.,Parthenium ,Parthenium L.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Parthenium,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Parthenocissus quinquefolia (L.) Planch.,Parthenocissus quinquefolia,Parthenocissus quinquefolia (L.) Planch.,Plantae Tracheophyta Magnoliopsida Vitales Vitaceae Parthenocissus quinquefolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Paulownia tomentosa (Thunb.) Steud.,Paulownia tomentosa,Paulownia tomentosa (Thunb.) Steud.,Plantae Tracheophyta Magnoliopsida Lamiales Paulowniaceae Paulownia tomentosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Pedicularis canadensis L.,Pedicularis canadensis,Pedicularis canadensis L.,Plantae Tracheophyta Magnoliopsida Lamiales Orobanchaceae Pedicularis canadensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Penstemon laevigatus Aiton,Penstemon laevigatus,Penstemon laevigatus Aiton,Plantae Tracheophyta Magnoliopsida Lamiales Plantaginaceae Penstemon laevigatus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Perilla frutescens (L.) Britton,Perilla frutescens,Perilla frutescens (L.) Britton,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Perilla frutescens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Persicaria longiseta (Bruijn) Kitag.,Persicaria longiseta,Persicaria longiseta (Bruijn) Kitag.,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Persicaria longiseta,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Persicaria perfoliata (L.) H.Gross,Persicaria perfoliata,Persicaria perfoliata (L.) H.Gross,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Persicaria perfoliata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Persicaria posumbu (Buch.-Ham. ex D.Don) H.Gross,Persicaria posumbu,Persicaria posumbu (Buch.-Ham. ex D.Don) H.Gross,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Persicaria posumbu,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Persicaria sagittata (L.) H.Gross,Persicaria sagittata,Persicaria sagittata (L.) H.Gross,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Persicaria sagittata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Persicaria virginiana (L.) Gaertn.,Persicaria virginiana,Persicaria virginiana (L.) Gaertn.,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Persicaria virginiana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Phleum pratense L.,Phleum pratense,Phleum pratense L.,Plantae Tracheophyta Liliopsida Poales Poaceae Phleum pratense,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Phlox paniculata L.,Phlox paniculata,Phlox paniculata L.,Plantae Tracheophyta Magnoliopsida Ericales Polemoniaceae Phlox paniculata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Phryma leptostachya L.,Phryma leptostachya,Phryma leptostachya L.,Plantae Tracheophyta Magnoliopsida Lamiales Phrymaceae Phryma leptostachya,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Physalis longifolia Nutt.,Physalis longifolia,Physalis longifolia Nutt.,Plantae Tracheophyta Magnoliopsida Solanales Solanaceae Physalis longifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Phytolacca americana L.,Phytolacca americana,Phytolacca americana L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Phytolaccaceae Phytolacca americana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Pilea pumila (L.) A.Gray,Pilea pumila,Pilea pumila (L.) A.Gray,Plantae Tracheophyta Magnoliopsida Rosales Urticaceae Pilea pumila,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Pinus virginiana Mill.,Pinus virginiana,Pinus virginiana Mill.,Plantae Tracheophyta Pinopsida Pinales Pinaceae Pinus virginiana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Plantago lanceolata L.,Plantago lanceolata,Plantago lanceolata L.,Plantae Tracheophyta Magnoliopsida Lamiales Plantaginaceae Plantago lanceolata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Plantago rugelii Decne.,Plantago rugelii,Plantago rugelii Decne.,Plantae Tracheophyta Magnoliopsida Lamiales Plantaginaceae Plantago rugelii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Platanus occidentalis L.,Platanus occidentalis,Platanus occidentalis L.,Plantae Tracheophyta Magnoliopsida Proteales Platanaceae Platanus occidentalis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Poa L.,Poa ,Poa L.,Plantae Tracheophyta Liliopsida Poales Poaceae Poa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Podophyllum peltatum L.,Podophyllum peltatum,Podophyllum peltatum L.,Plantae Tracheophyta Magnoliopsida Ranunculales Berberidaceae Podophyllum peltatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Polygonatum biflorum (Walter) Elliott,Polygonatum biflorum,Polygonatum biflorum (Walter) Elliott,Plantae Tracheophyta Liliopsida Asparagales Asparagaceae Polygonatum biflorum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Polygonum L.,Polygonum ,Polygonum L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Polygonum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Polymnia canadensis L.,Polymnia canadensis,Polymnia canadensis L.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Polymnia canadensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Polypodium virginianum L.,Polypodium virginianum,Polypodium virginianum L.,Plantae Tracheophyta Polypodiopsida Polypodiales Polypodiaceae Polypodium virginianum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Polystichum acrostichoides (Michx.) Schott,Polystichum acrostichoides,Polystichum acrostichoides (Michx.) Schott,Plantae Tracheophyta Polypodiopsida Polypodiales Dryopteridaceae Polystichum acrostichoides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Potentilla indica (Andrews) Th.Wolf,Potentilla indica,Potentilla indica (Andrews) Th.Wolf,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Potentilla indica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Potentilla simplex Michx.,Potentilla simplex,Potentilla simplex Michx.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Potentilla simplex,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Prosartes lanuginosa (Michx.) D.Don,Prosartes lanuginosa,Prosartes lanuginosa (Michx.) D.Don,Plantae Tracheophyta Liliopsida Liliales Liliaceae Prosartes lanuginosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Prunella vulgaris L.,Prunella vulgaris,Prunella vulgaris L.,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Prunella vulgaris,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Prunus avium (L.) L.,Prunus avium,Prunus avium (L.) L.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Prunus avium,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Prunus persica (L.) Stokes,Prunus persica,Prunus persica (L.) Stokes,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Prunus persica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Prunus serotina Ehrh.,Prunus serotina,Prunus serotina Ehrh.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Prunus serotina,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Prunus virginiana L.,Prunus virginiana,Prunus virginiana L.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Prunus virginiana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Pseudanomodon attenuatus (Hedw.) Ignatov & Fedosov,Pseudanomodon attenuatus,Pseudanomodon attenuatus (Hedw.) Ignatov & Fedosov,Plantae Bryophyta Bryopsida Hypnales Neckeraceae Pseudanomodon attenuatus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Puschkinia scilloides Adams,Puschkinia scilloides,Puschkinia scilloides Adams,Plantae Tracheophyta Liliopsida Asparagales Asparagaceae Puschkinia scilloides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Pycnanthemum verticillatum (Michx.) Pers.,Pycnanthemum verticillatum,Pycnanthemum verticillatum (Michx.) Pers.,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Pycnanthemum verticillatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Quercus alba L.,Quercus alba,Quercus alba L.,Plantae Tracheophyta Magnoliopsida Fagales Fagaceae Quercus alba,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Quercus montana Willd.,Quercus montana,Quercus montana Willd.,Plantae Tracheophyta Magnoliopsida Fagales Fagaceae Quercus montana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Quercus rubra L.,Quercus rubra,Quercus rubra L.,Plantae Tracheophyta Magnoliopsida Fagales Fagaceae Quercus rubra,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Quercus velutina Lam.,Quercus velutina,Quercus velutina Lam.,Plantae Tracheophyta Magnoliopsida Fagales Fagaceae Quercus velutina,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Ranunculus abortivus L.,Ranunculus abortivus,Ranunculus abortivus L.,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Ranunculus abortivus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ranunculus hispidus Michx.,Ranunculus hispidus,Ranunculus hispidus Michx.,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Ranunculus hispidus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Ranunculus recurvatus Poir.,Ranunculus recurvatus,Ranunculus recurvatus Poir.,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Ranunculus recurvatus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Rhododendron periclymenoides (Michx.) Shinners,Rhododendron periclymenoides,Rhododendron periclymenoides (Michx.) Shinners,Plantae Tracheophyta Magnoliopsida Ericales Ericaceae Rhododendron periclymenoides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rhododendron roseum (Loisel.) Rehder,Rhododendron roseum,Rhododendron roseum (Loisel.) Rehder,Plantae Tracheophyta Magnoliopsida Ericales Ericaceae Rhododendron roseum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Ribes L.,Ribes ,Ribes L.,Plantae Tracheophyta Magnoliopsida Saxifragales Grossulariaceae Ribes,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ribes rotundifolium Michx.,Ribes rotundifolium,Ribes rotundifolium Michx.,Plantae Tracheophyta Magnoliopsida Saxifragales Grossulariaceae Ribes rotundifolium,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Robinia pseudoacacia L.,Robinia pseudoacacia,Robinia pseudoacacia L.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Robinia pseudoacacia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rosa carolina L.,Rosa carolina,Rosa carolina L.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rosa carolina,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Rosa multiflora Thunb.,Rosa multiflora,Rosa multiflora Thunb.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rosa multiflora,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Rubus flagellaris Willd.,Rubus flagellaris,Rubus flagellaris Willd.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rubus flagellaris,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Rubus occidentalis L.,Rubus occidentalis,Rubus occidentalis L.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rubus occidentalis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Rubus phoenicolasius Maxim.,Rubus phoenicolasius,Rubus phoenicolasius Maxim.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rubus phoenicolasius,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rubus × pensilvanicus Poir.,Rubus pensilvanicus,Rubus × pensilvanicus Poir.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rubus pensilvanicus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rudbeckia laciniata L.,Rudbeckia laciniata,Rudbeckia laciniata L.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Rudbeckia laciniata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ruellia Plum. ex L.,Ruellia ,Ruellia Plum. ex L.,Plantae Tracheophyta Magnoliopsida Lamiales Acanthaceae Ruellia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Rumex obtusifolius L.,Rumex obtusifolius,Rumex obtusifolius L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Rumex obtusifolius,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Sambucus canadensis L.,Sambucus canadensis,Sambucus canadensis L.,Plantae Tracheophyta Magnoliopsida Dipsacales Viburnaceae Sambucus canadensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Sambucus racemosa L.,Sambucus racemosa,Sambucus racemosa L.,Plantae Tracheophyta Magnoliopsida Dipsacales Viburnaceae Sambucus racemosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Sanguinaria canadensis L.,Sanguinaria canadensis,Sanguinaria canadensis L.,Plantae Tracheophyta Magnoliopsida Ranunculales Papaveraceae Sanguinaria canadensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Sanicula canadensis L.,Sanicula canadensis,Sanicula canadensis L.,Plantae Tracheophyta Magnoliopsida Apiales Apiaceae Sanicula canadensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Sanicula marilandica L.,Sanicula marilandica,Sanicula marilandica L.,Plantae Tracheophyta Magnoliopsida Apiales Apiaceae Sanicula marilandica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Saponaria officinalis L.,Saponaria officinalis,Saponaria officinalis L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Saponaria officinalis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Sassafras albidum (Nutt.) Nees,Sassafras albidum,Sassafras albidum (Nutt.) Nees,Plantae Tracheophyta Magnoliopsida Laurales Lauraceae Sassafras albidum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Sceptridium dissectum (Spreng.) Lyon,Sceptridium dissectum,Sceptridium dissectum (Spreng.) Lyon,Plantae Tracheophyta Polypodiopsida Ophioglossales Ophioglossaceae Sceptridium dissectum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Sceptridium multifidum (S.G.Gmel.) M.Nishida ex Tagawa,Sceptridium multifidum,Sceptridium multifidum (S.G.Gmel.) M.Nishida ex Tagawa,Plantae Tracheophyta Polypodiopsida Ophioglossales Ophioglossaceae Sceptridium multifidum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Scrophularia lanceolata Pursh,Scrophularia lanceolata,Scrophularia lanceolata Pursh,Plantae Tracheophyta Magnoliopsida Lamiales Scrophulariaceae Scrophularia lanceolata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Scutellaria elliptica Muhl.,Scutellaria elliptica,Scutellaria elliptica Muhl.,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Scutellaria elliptica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Scutellaria serrata Andrews,Scutellaria serrata,Scutellaria serrata Andrews,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Scutellaria serrata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Sedum glaucophyllum R.T.Clausen,Sedum glaucophyllum,Sedum glaucophyllum R.T.Clausen,Plantae Tracheophyta Magnoliopsida Saxifragales Crassulaceae Sedum glaucophyllum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Sedum sarmentosum Bunge,Sedum sarmentosum,Sedum sarmentosum Bunge,Plantae Tracheophyta Magnoliopsida Saxifragales Crassulaceae Sedum sarmentosum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Senna hebecarpa (Fernald) H.S.Irwin & Barneby,Senna hebecarpa,Senna hebecarpa (Fernald) H.S.Irwin & Barneby,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Senna hebecarpa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Silene latifolia Poir.,Silene latifolia,Silene latifolia Poir.,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Silene latifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Silene stellata (L.) Coyte,Silene stellata,Silene stellata (L.) Coyte,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Silene stellata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Silene vulgaris (Moench) Garcke,Silene vulgaris,Silene vulgaris (Moench) Garcke,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Silene vulgaris,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Sisyrinchium angustifolium Mill.,Sisyrinchium angustifolium,Sisyrinchium angustifolium Mill.,Plantae Tracheophyta Liliopsida Asparagales Iridaceae Sisyrinchium angustifolium,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Sitobolium punctilobulum (Michx.) Desv.,Sitobolium punctilobum,Sitobolium punctilobulum (Michx.) Desv.,Plantae Tracheophyta Polypodiopsida Polypodiales Dennstaedtiaceae Sitobolium punctilobum,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Smilax glauca Walter,Smilax glauca,Smilax glauca Walter,Plantae Tracheophyta Liliopsida Liliales Smilacaceae Smilax glauca,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Smilax herbacea L.,Smilax herbacea,Smilax herbacea L.,Plantae Tracheophyta Liliopsida Liliales Smilacaceae Smilax herbacea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Smilax pulverulenta Michx.,Smilax pulverulenta,Smilax pulverulenta Michx.,Plantae Tracheophyta Liliopsida Liliales Smilacaceae Smilax pulverulenta,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Smilax rotundifolia L.,Smilax rotundifolia,Smilax rotundifolia L.,Plantae Tracheophyta Liliopsida Liliales Smilacaceae Smilax rotundifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Smilax tamnoides L.,Smilax tamnoides,Smilax tamnoides L.,Plantae Tracheophyta Liliopsida Liliales Smilacaceae Smilax tamnoides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Solanum carolinense L.,Solanum carolinense,Solanum carolinense L.,Plantae Tracheophyta Magnoliopsida Solanales Solanaceae Solanum carolinense,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Solanum dulcamara L.,Solanum dulcamara,Solanum dulcamara L.,Plantae Tracheophyta Magnoliopsida Solanales Solanaceae Solanum dulcamara,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Solidago L.,Solidago ,Solidago L.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Solidago,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Solidago bicolor L.,Solidago bicolor,Solidago bicolor L.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Solidago bicolor,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Solidago caesia L.,Solidago caesia,Solidago caesia L.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Solidago caesia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
